"library_id" "total_spots" "total_bases" "taxonomy_id" "ScientificName"
"SRR7527194" 210563 61720229 1869227 "bacterium"
"SRR21358948" 74758 11213700 1869227 "bacterium"
"SRR21359953" 1179224 176883600 1869227 "bacterium"
"SRR21360033" 1037464 155619600 1869227 "bacterium"
"SRR21362972" 992027 297608100 1869227 "bacterium"
"SRR21358322" 505694 75854100 1869227 "bacterium"
"SRR21360927" 372491 111747300 1869227 "bacterium"
"SRR21362425" 441274 132382200 1869227 "bacterium"
"SRR21359206" 169094 25364100 1869227 "bacterium"
"SRR21361779" 126728 38018400 1869227 "bacterium"
"SRR21362027" 208 62400 1869227 "bacterium"
"SRR21361983" 52394 15718200 1869227 "bacterium"
"SRR21358312" 1232842 184926300 1869227 "bacterium"
"SRR21361114" 369668 110900400 1869227 "bacterium"
"SRR21361703" 308600 92580000 1869227 "bacterium"
"SRR21361271" 171068 51320400 1869227 "bacterium"
"SRR21362742" 460274 138082200 1869227 "bacterium"
"SRR21360870" 1069272 160390800 1869227 "bacterium"
"SRR21359157" 3127732 469159800 1869227 "bacterium"
"SRR21361550" 374914 112474200 1869227 "bacterium"
"SRR21358592" 1676260 251439000 1869227 "bacterium"
"SRR21360490" 2902936 435440400 1869227 "bacterium"
"SRR21361876" 333 99900 1869227 "bacterium"
"SRR21362207" 989365 296809500 1869227 "bacterium"
"SRR21358491" 394836 59225400 1869227 "bacterium"
"SRR21360380" 830814 124622100 1869227 "bacterium"
"SRR21362954" 1588672 476601600 1869227 "bacterium"
"SRR21362763" 665474 199642200 1869227 "bacterium"
"SRR21358781" 1907804 286170600 1869227 "bacterium"
"SRR21359838" 737799 221339700 1869227 "bacterium"
"SRR21361163" 662860 198858000 1869227 "bacterium"
"SRR21363171" 556301 166890300 1869227 "bacterium"
"SRR21361342" 509946 152983800 1869227 "bacterium"
"SRR21360117" 2013482 302022300 1869227 "bacterium"
"SRR21362096" 767706 230311800 1869227 "bacterium"
"SRR21362007" 137 41100 1869227 "bacterium"
"SRR21360212" 733448 110017200 1869227 "bacterium"
"SRR21360882" 873451 262035300 1869227 "bacterium"
"SRR21360306" 531866 79779900 1869227 "bacterium"
"SRR21361670" 234 70200 1869227 "bacterium"
"SRR21360419" 951800 142770000 1869227 "bacterium"
"SRR21362916" 1557925 467377500 1869227 "bacterium"
"SRR21360051" 453362 136008600 1869227 "bacterium"
"SRR21359417" 899090 134863500 1869227 "bacterium"
"SRR21362741" 802902 240870600 1869227 "bacterium"
"SRR21360182" 1218436 182765400 1869227 "bacterium"
"SRR21362241" 1451875 435562500 1869227 "bacterium"
"SRR21361677" 399412 59911800 1869227 "bacterium"
"SRR21362274" 366118 109835400 1869227 "bacterium"
"SRR21361949" 431596 129478800 1869227 "bacterium"
"SRR21362510" 999274 299782200 1869227 "bacterium"
"SRR21362900" 717810 215343000 1869227 "bacterium"
"SRR21362636" 251540 75462000 1869227 "bacterium"
"SRR21358943" 1386328 207949200 1869227 "bacterium"
"SRR21359958" 831802 124770300 1869227 "bacterium"
"SRR21359479" 468702 70305300 1869227 "bacterium"
"SRR21360084" 396028 118808400 1869227 "bacterium"
"SRR21360874" 868664 130299600 1869227 "bacterium"
"SRR21361575" 266471 79941300 1869227 "bacterium"
"SRR21359145" 1504208 225631200 1869227 "bacterium"
"SRR21362836" 176 52800 1869227 "bacterium"
"SRR21358952" 82268 12340200 1869227 "bacterium"
"SRR21359764" 363094 54464100 1869227 "bacterium"
"SRR21363092" 854829 256448700 1869227 "bacterium"
"SRR21361416" 468977 140693100 1869227 "bacterium"
"SRR21359081" 635554 95333100 1869227 "bacterium"
"SRR21359216" 1213610 182041500 1869227 "bacterium"
"SRR21359356" 1438710 215806500 1869227 "bacterium"
"SRR21360144" 1409690 211453500 1869227 "bacterium"
"SRR21358560" 1415864 212379600 1869227 "bacterium"
"SRR21361050" 230084 69025200 1869227 "bacterium"
"SRR12182929" 485294 143253851 1869227 "bacterium"
"SRR21358935" 1067850 160177500 1869227 "bacterium"
"SRR21361308" 350747 105224100 1869227 "bacterium"
"SRR21359294" 1340488 201073200 1869227 "bacterium"
"SRR21360037" 409488 61423200 1869227 "bacterium"
"SRR21359522" 2779156 416873400 1869227 "bacterium"
"SRR21358683" 1465786 219867900 1869227 "bacterium"
"SRR21363110" 1257884 377365200 1869227 "bacterium"
"SRR21358715" 1706334 255950100 1869227 "bacterium"
"SRR21363057" 591686 177505800 1869227 "bacterium"
"SRR21359939" 292 43800 1869227 "bacterium"
"SRR21360115" 2136122 320418300 1869227 "bacterium"
"SRR21362209" 517536 155260800 1869227 "bacterium"
"SRR21363107" 487786 146335800 1869227 "bacterium"
"SRR21361130" 745377 223613100 1869227 "bacterium"
"SRR21361451" 475995 142798500 1869227 "bacterium"
"SRR21360518" 257036 38555400 1869227 "bacterium"
"SRR21358732" 448 67200 1869227 "bacterium"
"SRR21362066" 208904 62671200 1869227 "bacterium"
"SRR21359121" 712412 106861800 1869227 "bacterium"
"SRR21359087" 2220598 333089700 1869227 "bacterium"
"SRR21360346" 607436 91115400 1869227 "bacterium"
"SRR21361576" 561527 168458100 1869227 "bacterium"
"SRR21361352" 286983 86094900 1869227 "bacterium"
"SRR21359084" 740430 111064500 1869227 "bacterium"
"SRR21359986" 1962460 294369000 1869227 "bacterium"
"SRR21362820" 277928 83378400 1869227 "bacterium"
"SRR21361920" 187 56100 1869227 "bacterium"
"SRR21360931" 249844 37476600 1869227 "bacterium"
"SRR21360210" 468974 70346100 1869227 "bacterium"
"SRR21359771" 2221020 333153000 1869227 "bacterium"
"SRR21358505" 1254404 188160600 1869227 "bacterium"
"SRR21358261" 531666 79749900 1869227 "bacterium"
"SRR21361821" 262606 78781800 1869227 "bacterium"
"SRR21362212" 290812 87243600 1869227 "bacterium"
"SRR21360340" 230 34500 1869227 "bacterium"
"SRR21361477" 571182 171354600 1869227 "bacterium"
"SRR21362761" 560503 168150900 1869227 "bacterium"
"SRR21362245" 382040 114612000 1869227 "bacterium"
"SRR21359411" 1999382 299907300 1869227 "bacterium"
"SRR21362512" 663765 199129500 1869227 "bacterium"
"SRR21362015" 632131 189639300 1869227 "bacterium"
"SRR21358078" 1201042 180156300 1869227 "bacterium"
"SRR21359387" 1037686 311305800 1869227 "bacterium"
"SRR21358420" 697242 104586300 1869227 "bacterium"
"SRR21359074" 1257612 188641800 1869227 "bacterium"
"SRR21358369" 1261474 189221100 1869227 "bacterium"
"SRR21358729" 299064 44859600 1869227 "bacterium"
"SRR21361810" 1484100 445230000 1869227 "bacterium"
"SRR21358173" 997910 149686500 1869227 "bacterium"
"SRR21361987" 226504 67951200 1869227 "bacterium"
"SRR21362569" 186164 55849200 1869227 "bacterium"
"SRR21359272" 863960 129594000 1869227 "bacterium"
"SRR21359384" 2285210 342781500 1869227 "bacterium"
"SRR21361406" 510459 153137700 1869227 "bacterium"
"SRR21362129" 1551609 465482700 1869227 "bacterium"
"SRR21358805" 626812 94021800 1869227 "bacterium"
"SRR21362665" 483987 145196100 1869227 "bacterium"
"SRR21362453" 284289 85286700 1869227 "bacterium"
"SRR21362643" 509917 152975100 1869227 "bacterium"
"SRR21359627" 609316 91397400 1869227 "bacterium"
"SRR21360463" 610616 91592400 1869227 "bacterium"
"SRR21360029" 166534 49960200 1869227 "bacterium"
"SRR21359903" 563028 84454200 1869227 "bacterium"
"SRR21360322" 1585890 237883500 1869227 "bacterium"
"SRR21362822" 380620 114186000 1869227 "bacterium"
"SRR21358240" 832158 124823700 1869227 "bacterium"
"SRR21358213" 1051104 157665600 1869227 "bacterium"
"SRR21359835" 546306 163891800 1869227 "bacterium"
"SRR21362699" 376265 112879500 1869227 "bacterium"
"SRR21360406" 2600878 390131700 1869227 "bacterium"
"SRR21358767" 865782 129867300 1869227 "bacterium"
"SRR21363153" 187 56100 1869227 "bacterium"
"SRR21360818" 538034 161410200 1869227 "bacterium"
"SRR21360777" 64952 9742800 1869227 "bacterium"
"SRR21358132" 1170766 175614900 1869227 "bacterium"
"SRR21362706" 913012 273903600 1869227 "bacterium"
"SRR7527530" 437274 128542712 1869227 "bacterium"
"SRR21361397" 546996 164098800 1869227 "bacterium"
"SRR21359842" 48114 7217100 1869227 "bacterium"
"SRR21361404" 506414 151924200 1869227 "bacterium"
"SRR21362166" 127 38100 1869227 "bacterium"
"SRR21359082" 732984 109947600 1869227 "bacterium"
"SRR21361030" 256800 77040000 1869227 "bacterium"
"SRR21361440" 348296 104488800 1869227 "bacterium"
"SRR21361201" 210258 63077400 1869227 "bacterium"
"SRR21362767" 500101 150030300 1869227 "bacterium"
"SRR21359217" 1394144 209121600 1869227 "bacterium"
"SRR21358405" 2619122 392868300 1869227 "bacterium"
"SRR21362913" 1317684 395305200 1869227 "bacterium"
"SRR21363148" 809169 242750700 1869227 "bacterium"
"SRR21362671" 435934 130780200 1869227 "bacterium"
"SRR21363087" 274028 82208400 1869227 "bacterium"
"SRR21361667" 1055041 316512300 1869227 "bacterium"
"SRR21359137" 2628130 394219500 1869227 "bacterium"
"SRR21361133" 178451 53535300 1869227 "bacterium"
"SRR21359501" 1098192 164728800 1869227 "bacterium"
"SRR21361106" 734354 220306200 1869227 "bacterium"
"SRR21362197" 2171 651300 1869227 "bacterium"
"SRR21359201" 1563224 234483600 1869227 "bacterium"
"SRR21359434" 401462 60219300 1869227 "bacterium"
"SRR21362295" 227606 68281800 1869227 "bacterium"
"SRR21358464" 768110 115216500 1869227 "bacterium"
"SRR21362907" 442354 132706200 1869227 "bacterium"
"SRR21359533" 1022368 153355200 1869227 "bacterium"
"SRR21361207" 422105 126631500 1869227 "bacterium"
"SRR21360938" 314665 94399500 1869227 "bacterium"
"SRR21361002" 164216 24632400 1869227 "bacterium"
"SRR21361733" 93666 28099800 1869227 "bacterium"
"SRR21360969" 193 57900 1869227 "bacterium"
"SRR21359181" 2048366 307254900 1869227 "bacterium"
"SRR21360179" 136172 20425800 1869227 "bacterium"
"SRR21361961" 199 59700 1869227 "bacterium"
"SRR21362732" 849274 254782200 1869227 "bacterium"
"SRR21363039" 672210 201663000 1869227 "bacterium"
"SRR21358066" 1610520 241578000 1869227 "bacterium"
"SRR21361517" 157561 47268300 1869227 "bacterium"
"SRR21358280" 2832458 424868700 1869227 "bacterium"
"SRR21362751" 639666 191899800 1869227 "bacterium"
"SRR21359491" 2119390 317908500 1869227 "bacterium"
"SRR21358872" 1346848 202027200 1869227 "bacterium"
"SRR21361855" 386845 116053500 1869227 "bacterium"
"SRR21361065" 1384252 415275600 1869227 "bacterium"
"SRR21358353" 2031146 304671900 1869227 "bacterium"
"SRR21362778" 1029674 308902200 1869227 "bacterium"
"SRR21360239" 1071058 160658700 1869227 "bacterium"
"SRR7527356" 547674 159961299 1869227 "bacterium"
"SRR21361911" 906569 271970700 1869227 "bacterium"
"SRR21358686" 723742 108561300 1869227 "bacterium"
"SRR21360087" 211449 63434700 1869227 "bacterium"
"SRR21362480" 2800 840000 1869227 "bacterium"
"SRR21358512" 861824 129273600 1869227 "bacterium"
"SRR21358922" 1001456 150218400 1869227 "bacterium"
"SRR21362998" 623783 187134900 1869227 "bacterium"
"SRR21358967" 1885480 282822000 1869227 "bacterium"
"SRR21360418" 1297878 194681700 1869227 "bacterium"
"SRR21358214" 1185726 177858900 1869227 "bacterium"
"SRR21362045" 409766 122929800 1869227 "bacterium"
"SRR21362495" 925707 277712100 1869227 "bacterium"
"SRR21361691" 363170 108951000 1869227 "bacterium"
"SRR21361506" 41584 12475200 1869227 "bacterium"
"SRR21359031" 1964362 294654300 1869227 "bacterium"
"SRR21361780" 173940 52182000 1869227 "bacterium"
"SRR21358794" 1314808 197221200 1869227 "bacterium"
"SRR21359153" 1056844 158526600 1869227 "bacterium"
"SRR21362081" 300607 90182100 1869227 "bacterium"
"SRR21363076" 1017937 305381100 1869227 "bacterium"
"SRR21361099" 340869 102260700 1869227 "bacterium"
"SRR21359167" 895474 134321100 1869227 "bacterium"
"SRR21361367" 364654 109396200 1869227 "bacterium"
"SRR21362061" 415103 124530900 1869227 "bacterium"
"SRR21363041" 828297 248489100 1869227 "bacterium"
"SRR21358991" 88688 13303200 1869227 "bacterium"
"SRR21361213" 657980 197394000 1869227 "bacterium"
"SRR21359608" 724000 108600000 1869227 "bacterium"
"SRR21361267" 419151 125745300 1869227 "bacterium"
"SRR21361948" 322440 96732000 1869227 "bacterium"
"SRR21360510" 226 33900 1869227 "bacterium"
"SRR21360142" 198214 29732100 1869227 "bacterium"
"SRR21362599" 478885 143665500 1869227 "bacterium"
"SRR21358192" 1058284 158742600 1869227 "bacterium"
"SRR21362577" 2621080 786324000 1869227 "bacterium"
"SRR21358294" 1598582 239787300 1869227 "bacterium"
"SRR21362433" 775833 232749900 1869227 "bacterium"
"SRR21362086" 365859 109757700 1869227 "bacterium"
"SRR21361683" 136524 40957200 1869227 "bacterium"
"SRR21359525" 1343536 201530400 1869227 "bacterium"
"SRR21362958" 348061 104418300 1869227 "bacterium"
"SRR21358969" 1013574 152036100 1869227 "bacterium"
"SRR21360016" 326383 97914900 1869227 "bacterium"
"SRR21362880" 339806 101941800 1869227 "bacterium"
"SRR21359224" 1358994 203849100 1869227 "bacterium"
"SRR21362527" 151629 45488700 1869227 "bacterium"
"SRR21362804" 743962 223188600 1869227 "bacterium"
"SRR21359237" 1845236 276785400 1869227 "bacterium"
"SRR12182896" 413412 121968698 1869227 "bacterium"
"SRR21362852" 420018 126005400 1869227 "bacterium"
"SRR21361924" 553396 166018800 1869227 "bacterium"
"SRR21362938" 1150134 345040200 1869227 "bacterium"
"SRR12182966" 325668 95985724 1869227 "bacterium"
"SRR21360461" 2631970 394795500 1869227 "bacterium"
"SRR21361056" 672919 201875700 1869227 "bacterium"
"SRR21359536" 552150 82822500 1869227 "bacterium"
"SRR21361589" 478093 143427900 1869227 "bacterium"
"SRR21359856" 336936 50540400 1869227 "bacterium"
"SRR21359290" 1753828 263074200 1869227 "bacterium"
"SRR21360837" 617432 92614800 1869227 "bacterium"
"SRR21362158" 214756 64426800 1869227 "bacterium"
"SRR21358749" 1677858 251678700 1869227 "bacterium"
"SRR21358134" 451842 67776300 1869227 "bacterium"
"SRR21362481" 914382 274314600 1869227 "bacterium"
"SRR21362230" 2823714 847114200 1869227 "bacterium"
"SRR21362144" 1759138 527741400 1869227 "bacterium"
"SRR21361951" 516679 155003700 1869227 "bacterium"
"SRR21362541" 6080638 912095700 1869227 "bacterium"
"SRR21361908" 550373 165111900 1869227 "bacterium"
"SRR21361113" 225857 67757100 1869227 "bacterium"
"SRR21360914" 203598 61079400 1869227 "bacterium"
"SRR21358884" 4030798 604619700 1869227 "bacterium"
"SRR21360515" 489346 73401900 1869227 "bacterium"
"SRR21358441" 907494 136124100 1869227 "bacterium"
"SRR21361966" 316907 95072100 1869227 "bacterium"
"SRR21360288" 326564 48984600 1869227 "bacterium"
"SRR7527238" 854657 248976692 1869227 "bacterium"
"SRR21358313" 966350 144952500 1869227 "bacterium"
"SRR21361640" 222 66600 1869227 "bacterium"
"SRR21359601" 950752 142612800 1869227 "bacterium"
"SRR21362545" 833988 250196400 1869227 "bacterium"
"SRR21358114" 1694912 254236800 1869227 "bacterium"
"SRR21362609" 80 24000 1869227 "bacterium"
"SRR21361007" 778184 116727600 1869227 "bacterium"
"SRR21361102" 592268 88840200 1869227 "bacterium"
"SRR21359304" 1498158 224723700 1869227 "bacterium"
"SRR21362567" 353875 106162500 1869227 "bacterium"
"SRR21358801" 5320880 798132000 1869227 "bacterium"
"SRR21360943" 16266 2439900 1869227 "bacterium"
"SRR21362183" 1780101 534030300 1869227 "bacterium"
"SRR21360075" 676298 202889400 1869227 "bacterium"
"SRR21362188" 174092 52227600 1869227 "bacterium"
"SRR21359502" 1061490 159223500 1869227 "bacterium"
"SRR21359255" 1688054 253208100 1869227 "bacterium"
"SRR21359315" 1047970 157195500 1869227 "bacterium"
"SRR21362001" 224 67200 1869227 "bacterium"
"SRR21361432" 632037 189611100 1869227 "bacterium"
"SRR21359930" 1682248 252337200 1869227 "bacterium"
"SRR21362452" 469456 140836800 1869227 "bacterium"
"SRR21359475" 1105018 165752700 1869227 "bacterium"
"SRR21359794" 559866 83979900 1869227 "bacterium"
"SRR21359249" 941530 141229500 1869227 "bacterium"
"SRR21360997" 57384 8607600 1869227 "bacterium"
"SRR21359893" 895368 134305200 1869227 "bacterium"
"SRR21361794" 531514 159454200 1869227 "bacterium"
"SRR21359607" 3577078 536561700 1869227 "bacterium"
"SRR21362919" 660640 198192000 1869227 "bacterium"
"SRR21360981" 105550 15832500 1869227 "bacterium"
"SRR21362830" 466991 140097300 1869227 "bacterium"
"SRR21360790" 510270 76540500 1869227 "bacterium"
"SRR21361407" 148673 44601900 1869227 "bacterium"
"SRR21360847" 5479052 821857800 1869227 "bacterium"
"SRR21362169" 259382 77814600 1869227 "bacterium"
"SRR21359457" 2032918 304937700 1869227 "bacterium"
"SRR21362813" 135193 40557900 1869227 "bacterium"
"SRR21358937" 943296 141494400 1869227 "bacterium"
"SRR21361126" 1852877 555863100 1869227 "bacterium"
"SRR21360502" 1161800 174270000 1869227 "bacterium"
"SRR21362074" 1791709 537512700 1869227 "bacterium"
"SRR21358789" 2692188 403828200 1869227 "bacterium"
"SRR21359357" 3635936 545390400 1869227 "bacterium"
"SRR21359318" 1080078 162011700 1869227 "bacterium"
"SRR21360817" 626017 187805100 1869227 "bacterium"
"SRR21362500" 465187 139556100 1869227 "bacterium"
"SRR21363066" 340643 102192900 1869227 "bacterium"
"SRR21359002" 1567012 235051800 1869227 "bacterium"
"SRR21361661" 249204 74761200 1869227 "bacterium"
"SRR21362697" 1111231 333369300 1869227 "bacterium"
"SRR21358865" 1860028 279004200 1869227 "bacterium"
"SRR21361498" 210336 63100800 1869227 "bacterium"
"SRR21358535" 1339216 200882400 1869227 "bacterium"
"SRR21358578" 1282786 192417900 1869227 "bacterium"
"SRR21362155" 474737 142421100 1869227 "bacterium"
"SRR21359149" 2023610 303541500 1869227 "bacterium"
"SRR21359324" 886668 133000200 1869227 "bacterium"
"SRR21361950" 544825 163447500 1869227 "bacterium"
"SRR21361830" 129 38700 1869227 "bacterium"
"SRR21358748" 889386 133407900 1869227 "bacterium"
"SRR21361354" 1930034 579010200 1869227 "bacterium"
"SRR21362807" 470012 141003600 1869227 "bacterium"
"SRR21363035" 656079 196823700 1869227 "bacterium"
"SRR21359818" 95896 14384400 1869227 "bacterium"
"SRR21359354" 884342 132651300 1869227 "bacterium"
"SRR21361529" 407193 122157900 1869227 "bacterium"
"SRR21362758" 946996 284098800 1869227 "bacterium"
"SRR21361617" 192 57600 1869227 "bacterium"
"SRR21358514" 762688 114403200 1869227 "bacterium"
"SRR12182997" 269177 79410503 1869227 "bacterium"
"SRR21362951" 513600 154080000 1869227 "bacterium"
"SRR21359238" 2241392 336208800 1869227 "bacterium"
"SRR21358105" 972536 145880400 1869227 "bacterium"
"SRR21359918" 748560 112284000 1869227 "bacterium"
"SRR21359550" 581430 87214500 1869227 "bacterium"
"SRR21362861" 370589 111176700 1869227 "bacterium"
"SRR21362590" 180 54000 1869227 "bacterium"
"SRR21362471" 173 51900 1869227 "bacterium"
"SRR21361414" 408978 61346700 1869227 "bacterium"
"SRR21359317" 707210 106081500 1869227 "bacterium"
"SRR21361501" 481288 144386400 1869227 "bacterium"
"SRR21358687" 682628 102394200 1869227 "bacterium"
"SRR21361370" 62897 18869100 1869227 "bacterium"
"SRR21361715" 25474 7642200 1869227 "bacterium"
"SRR21360175" 119176 17876400 1869227 "bacterium"
"SRR21361066" 1238821 371646300 1869227 "bacterium"
"SRR21362093" 375635 112690500 1869227 "bacterium"
"SRR21358272" 1190230 178534500 1869227 "bacterium"
"SRR21362952" 1597947 479384100 1869227 "bacterium"
"SRR21360094" 713992 214197600 1869227 "bacterium"
"SRR21358907" 852430 127864500 1869227 "bacterium"
"SRR21362275" 1220315 366094500 1869227 "bacterium"
"SRR21360098" 186 27900 1869227 "bacterium"
"SRR21358502" 2338216 350732400 1869227 "bacterium"
"SRR21359955" 1518256 227738400 1869227 "bacterium"
"SRR21363182" 577287 173186100 1869227 "bacterium"
"SRR21362874" 496789 149036700 1869227 "bacterium"
"SRR21361314" 167887 50366100 1869227 "bacterium"
"SRR21361305" 471665 141499500 1869227 "bacterium"
"SRR7527252" 17030 5006553 1869227 "bacterium"
"SRR21359055" 963492 144523800 1869227 "bacterium"
"SRR21360068" 773836 116075400 1869227 "bacterium"
"SRR21359761" 310 46500 1869227 "bacterium"
"SRR21360170" 1802678 270401700 1869227 "bacterium"
"SRR21363083" 507893 152367900 1869227 "bacterium"
"SRR21361023" 296940 89082000 1869227 "bacterium"
"SRR21361742" 794238 238271400 1869227 "bacterium"
"SRR21362784" 542688 162806400 1869227 "bacterium"
"SRR21362284" 218817 65645100 1869227 "bacterium"
"SRR21358733" 1777938 266690700 1869227 "bacterium"
"SRR21360796" 223356 33503400 1869227 "bacterium"
"SRR21362250" 209628 62888400 1869227 "bacterium"
"SRR21358375" 761402 114210300 1869227 "bacterium"
"SRR21363143" 196 58800 1869227 "bacterium"
"SRR21360384" 334562 50184300 1869227 "bacterium"
"SRR21359116" 1432090 214813500 1869227 "bacterium"
"SRR21361422" 361446 108433800 1869227 "bacterium"
"SRR21361608" 198 59400 1869227 "bacterium"
"SRR21359435" 1545544 231831600 1869227 "bacterium"
"SRR21363152" 564619 169385700 1869227 "bacterium"
"SRR21360407" 534728 80209200 1869227 "bacterium"
"SRR21361831" 513000 153900000 1869227 "bacterium"
"SRR21362946" 4410807 1323242100 1869227 "bacterium"
"SRR21362799" 827827 248348100 1869227 "bacterium"
"SRR21360999" 413562 62034300 1869227 "bacterium"
"SRR21362868" 646645 193993500 1869227 "bacterium"
"SRR21358253" 925554 138833100 1869227 "bacterium"
"SRR21362942" 414545 124363500 1869227 "bacterium"
"SRR21359242" 1670004 250500600 1869227 "bacterium"
"SRR21361952" 529413 158823900 1869227 "bacterium"
"SRR21358643" 1554842 233226300 1869227 "bacterium"
"SRR21360194" 40448 6067200 1869227 "bacterium"
"SRR21362268" 485342 145602600 1869227 "bacterium"
"SRR21358898" 1116746 167511900 1869227 "bacterium"
"SRR21359914" 1260790 189118500 1869227 "bacterium"
"SRR21358270" 2808010 421201500 1869227 "bacterium"
"SRR21358093" 823978 123596700 1869227 "bacterium"
"SRR21362442" 796244 238873200 1869227 "bacterium"
"SRR21359922" 968646 145296900 1869227 "bacterium"
"SRR21360026" 712923 213876900 1869227 "bacterium"
"SRR21361798" 4982182 747327300 1869227 "bacterium"
"SRR21362193" 624244 187273200 1869227 "bacterium"
"SRR21358433" 619224 92883600 1869227 "bacterium"
"SRR21358902" 1149402 172410300 1869227 "bacterium"
"SRR21362119" 51967 15590100 1869227 "bacterium"
"SRR21358380" 164 24600 1869227 "bacterium"
"SRR21361424" 253048 75914400 1869227 "bacterium"
"SRR21360390" 55082 8262300 1869227 "bacterium"
"SRR21360856" 669192 200757600 1869227 "bacterium"
"SRR21361553" 1361393 408417900 1869227 "bacterium"
"SRR21359803" 340820 51123000 1869227 "bacterium"
"SRR21362073" 672021 201606300 1869227 "bacterium"
"SRR21362488" 459701 137910300 1869227 "bacterium"
"SRR12182822" 258901 76389835 1869227 "bacterium"
"SRR21361785" 837276 251182800 1869227 "bacterium"
"SRR21362834" 528338 158501400 1869227 "bacterium"
"SRR21360268" 814718 122207700 1869227 "bacterium"
"SRR21361510" 462176 138652800 1869227 "bacterium"
"SRR21358391" 879230 131884500 1869227 "bacterium"
"SRR21361104" 595076 178522800 1869227 "bacterium"
"SRR21359812" 1513128 226969200 1869227 "bacterium"
"SRR21361162" 831484 249445200 1869227 "bacterium"
"SRR21359950" 444234 66635100 1869227 "bacterium"
"SRR21362793" 343723 103116900 1869227 "bacterium"
"SRR21359460" 413646 62046900 1869227 "bacterium"
"SRR21362971" 984069 295220700 1869227 "bacterium"
"SRR21362427" 851952 255585600 1869227 "bacterium"
"SRR21359133" 2074016 311102400 1869227 "bacterium"
"SRR21358591" 438284 65742600 1869227 "bacterium"
"SRR21360264" 5678428 851764200 1869227 "bacterium"
"SRR21362036" 162544 48763200 1869227 "bacterium"
"SRR21359529" 1092760 163914000 1869227 "bacterium"
"SRR21359188" 2736848 410527200 1869227 "bacterium"
"SRR21360527" 1179310 176896500 1869227 "bacterium"
"SRR12182871" 384177 113284020 1869227 "bacterium"
"SRR21359609" 3048252 457237800 1869227 "bacterium"
"SRR21359516" 1909186 286377900 1869227 "bacterium"
"SRR21362538" 151 45300 1869227 "bacterium"
"SRR21362153" 606887 182066100 1869227 "bacterium"
"SRR21358620" 811418 121712700 1869227 "bacterium"
"SRR21359478" 763998 114599700 1869227 "bacterium"
"SRR21359762" 672816 100922400 1869227 "bacterium"
"SRR21361737" 97811 29343300 1869227 "bacterium"
"SRR21359187" 4922026 738303900 1869227 "bacterium"
"SRR21360371" 1436744 215511600 1869227 "bacterium"
"SRR21359887" 1500018 225002700 1869227 "bacterium"
"SRR21358972" 980760 147114000 1869227 "bacterium"
"SRR21360043" 397306 59595900 1869227 "bacterium"
"SRR21362723" 416127 124838100 1869227 "bacterium"
"SRR21363030" 359925 107977500 1869227 "bacterium"
"SRR21362174" 199 59700 1869227 "bacterium"
"SRR21359138" 452438 67865700 1869227 "bacterium"
"SRR21362548" 429720 128916000 1869227 "bacterium"
"SRR21362518" 611922 183576600 1869227 "bacterium"
"SRR21359425" 1271240 190686000 1869227 "bacterium"
"SRR21358395" 2676190 401428500 1869227 "bacterium"
"SRR21360475" 442226 66333900 1869227 "bacterium"
"SRR21358490" 2022710 303406500 1869227 "bacterium"
"SRR21362470" 2291743 687522900 1869227 "bacterium"
"SRR21361464" 335943 100782900 1869227 "bacterium"
"SRR21358150" 1054312 158146800 1869227 "bacterium"
"SRR21359335" 1059031 317709300 1869227 "bacterium"
"SRR21362776" 434183 130254900 1869227 "bacterium"
"SRR21362228" 411936 123580800 1869227 "bacterium"
"SRR21362262" 181 54300 1869227 "bacterium"
"SRR21362752" 851163 255348900 1869227 "bacterium"
"SRR21362179" 137 41100 1869227 "bacterium"
"SRR21358473" 1028480 154272000 1869227 "bacterium"
"SRR21361630" 2181 654300 1869227 "bacterium"
"SRR21358423" 1802370 270355500 1869227 "bacterium"
"SRR21361585" 8431484 2529445200 1869227 "bacterium"
"SRR21361669" 577279 173183700 1869227 "bacterium"
"SRR21362171" 386675 116002500 1869227 "bacterium"
"SRR21359320" 1304380 195657000 1869227 "bacterium"
"SRR21361471" 469428 140828400 1869227 "bacterium"
"SRR21361193" 1001458 300437400 1869227 "bacterium"
"SRR21360422" 603958 90593700 1869227 "bacterium"
"SRR21358641" 514760 77214000 1869227 "bacterium"
"SRR21361994" 3309970 496495500 1869227 "bacterium"
"SRR21359915" 3694792 554218800 1869227 "bacterium"
"SRR21360249" 1373776 206066400 1869227 "bacterium"
"SRR21361486" 4347987 1304396100 1869227 "bacterium"
"SRR21359381" 1150613 345183900 1869227 "bacterium"
"SRR21360056" 567025 170107500 1869227 "bacterium"
"SRR7527295" 467805 137150839 1869227 "bacterium"
"SRR21358804" 1094248 164137200 1869227 "bacterium"
"SRR21361496" 800730 240219000 1869227 "bacterium"
"SRR21360941" 104629 31388700 1869227 "bacterium"
"SRR21361243" 698924 209677200 1869227 "bacterium"
"SRR21362111" 4296298 644444700 1869227 "bacterium"
"SRR21358913" 1105806 165870900 1869227 "bacterium"
"SRR21361049" 203616 61084800 1869227 "bacterium"
"SRR21359446" 1780694 267104100 1869227 "bacterium"
"SRR21358463" 510822 76623300 1869227 "bacterium"
"SRR7527323" 14690 4320077 1869227 "bacterium"
"SRR21361444" 198701 59610300 1869227 "bacterium"
"SRR21360840" 44536 6680400 1869227 "bacterium"
